match_id,match_seq_num,radiant_win,start_time,duration,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
8807791972,7402365189,True,1778566638,1461,0,23,32,1,122,"[64, 45, 96, 94, 13]","[79, 76, 102, 56, 99]"
8807791964,7402362467,True,1778566638,1118,0,23,24,4,183,"[71, 84, 28, 27, 109]","[100, 50, 32, 19, 114]"
8807791959,7402362433,True,1778566623,928,0,22,35,3,182,"[42, 120, 59, 56, 14]","[37, 104, 8, 53, 13]"
8807791942,7402362386,True,1778566628,1099,0,23,14,1,184,"[14, 74, 17, 53, 135]","[35, 81, 94, 11, 7]"
8807791936,7402363625,False,1778566633,1263,0,23,21,2,151,"[81, 14, 6, 43, 84]","[99, 36, 30, 27, 123]"
8807791935,7402364954,False,1778566633,1445,0,23,33,4,117,"[82, 71, 22, 121, 63]","[30, 81, 42, 105, 74]"
8807791934,7402363421,True,1778566633,1240,0,23,43,3,184,"[35, 93, 26, 36, 101]","[56, 42, 107, 121, 41]"
8807791928,7402365431,True,1778566633,1446,7,22,61,3,183,"[128, 72, 135, 5, 90]","[38, 111, 26, 106, 48]"
8807791918,7402365079,False,1778566628,1438,0,23,42,2,381,"[44, 71, 53, 14, 2]","[126, 5, 42, 86, 84]"
8807791892,7402366402,False,1778566623,1630,0,23,53,4,152,"[19, 1, 123, 74, 121]","[86, 20, 85, 22, 41]"
8807791891,7402363440,True,1778566618,1231,0,23,45,1,187,"[44, 19, 74, 76, 112]","[53, 32, 26, 30, 39]"
8807791886,7402365393,True,1778566628,1507,0,23,45,2,182,"[3, 8, 10, 22, 36]","[80, 129, 35, 27, 19]"
8807791868,7402365560,True,1778566618,1545,0,23,22,1,187,"[74, 48, 71, 32, 126]","[136, 19, 63, 6, 47]"
8807791843,7402362376,True,1778566618,1094,0,23,53,1,251,"[57, 71, 114, 35, 81]","[14, 18, 94, 26, 86]"
8807791841,7402366172,True,1778566618,1596,0,23,54,2,271,"[14, 26, 17, 1, 84]","[37, 101, 95, 108, 145]"
8807791809,7402362254,True,1778566598,1104,0,23,23,2,232,"[67, 15, 85, 35, 31]","[21, 36, 29, 9, 79]"
8807791791,7402362991,False,1778566618,1227,0,23,55,5,181,"[31, 44, 62, 65, 145]","[7, 10, 14, 75, 39]"
8807791774,7402364502,True,1778566613,1363,0,23,41,4,117,"[93, 136, 83, 27, 2]","[113, 123, 114, 104, 22]"
8807791759,7402366121,True,1778566608,1534,7,22,71,6,184,"[76, 86, 120, 84, 1]","[85, 135, 47, 56, 26]"
8807791737,7402366246,False,1778566613,1620,0,23,34,2,153,"[22, 73, 7, 93, 86]","[5, 44, 43, 99, 53]"
8807791725,7402365094,False,1778566608,1489,0,23,24,3,227,"[2, 56, 71, 36, 6]","[90, 98, 8, 15, 102]"
8807791708,7402364074,True,1778566608,1303,0,23,55,3,153,"[123, 135, 96, 119, 73]","[62, 28, 86, 145, 9]"
8807791679,7402361539,True,1778566603,1022,0,23,52,4,227,"[35, 93, 14, 40, 53]","[76, 96, 41, 66, 75]"
8807791674,7402366089,True,1778566598,1621,0,23,45,2,241,"[33, 64, 85, 14, 22]","[8, 26, 42, 74, 112]"
8807791667,7402364186,False,1778566603,1376,0,23,45,4,185,"[14, 104, 73, 84, 22]","[85, 55, 87, 11, 26]"
8807791666,7402363922,True,1778566603,1337,0,23,32,4,273,"[4, 84, 38, 106, 25]","[59, 71, 109, 21, 36]"
8807791662,7402366645,False,1778566598,1701,0,23,14,1,181,"[8, 1, 114, 14, 36]","[2, 26, 68, 82, 34]"
8807791651,7402364927,False,1778566603,1470,0,23,32,2,183,"[97, 64, 40, 48, 25]","[75, 14, 44, 30, 50]"
8807791640,7402358424,True,1778566603,530,7,22,25,4,227,"[7, 17, 41, 73, 86]","[119, 28, 44, 71, 4]"
8807791604,7402363519,False,1778566593,1291,0,23,62,7,171,"[41, 55, 74, 128, 86]","[22, 12, 104, 64, 37]"
8807791594,7402362365,True,1778566598,1126,0,23,24,1,185,"[42, 11, 40, 100, 35]","[129, 111, 1, 145, 4]"
8807791580,7402361734,True,1778566583,1048,0,23,35,3,187,"[34, 4, 70, 67, 82]","[145, 14, 68, 44, 42]"
8807791573,7402362725,False,1778566598,1184,0,23,52,7,227,"[72, 5, 19, 14, 32]","[84, 86, 39, 2, 62]"
8807791572,7402365910,False,1778566593,1598,0,23,32,3,184,"[36, 106, 75, 16, 7]","[53, 85, 51, 6, 93]"
8807791566,7402364027,False,1778566598,1356,0,23,14,1,185,"[105, 43, 42, 41, 52]","[30, 74, 28, 59, 5]"
8807791564,7402363626,False,1778566593,1298,0,23,45,2,251,"[35, 40, 53, 18, 99]","[2, 15, 63, 20, 12]"
8807791562,7402366483,True,1778566583,1603,7,22,71,6,191,"[22, 43, 51, 44, 34]","[54, 35, 26, 64, 29]"
8807791551,7402364317,False,1778566593,1386,0,23,42,1,251,"[108, 109, 9, 42, 6]","[93, 21, 106, 123, 17]"
8807791534,7402364425,True,1778566588,1408,0,23,42,2,171,"[75, 108, 22, 99, 10]","[64, 84, 79, 27, 114]"
8807791522,7402360726,True,1778566558,925,0,23,42,4,184,"[9, 41, 86, 32, 53]","[94, 60, 74, 14, 4]"
8807791499,7402362315,True,1778566573,1128,0,23,32,4,413,"[22, 99, 67, 5, 68]","[86, 84, 26, 21, 93]"
8807791486,7402363334,False,1778566578,1267,0,23,62,7,153,"[22, 21, 75, 8, 86]","[53, 48, 82, 112, 2]"
8807791484,7402365327,True,1778566583,1538,0,23,55,5,227,"[14, 100, 67, 72, 25]","[93, 84, 114, 101, 110]"
8807791460,7402365122,True,1778566583,1517,0,23,61,5,122,"[104, 30, 25, 101, 93]","[41, 27, 40, 22, 126]"
8807791458,7402363321,True,1778566563,1278,0,23,32,4,185,"[44, 33, 7, 22, 74]","[69, 123, 129, 29, 86]"
8807791449,7402362880,False,1778566578,1212,0,23,42,4,152,"[121, 97, 6, 14, 67]","[19, 8, 84, 22, 7]"
8807791442,7402361978,True,1778566583,1091,0,23,14,1,183,"[114, 21, 82, 34, 137]","[102, 61, 20, 22, 33]"
8807791441,7402362912,False,1778566573,978,7,22,35,3,191,"[37, 40, 23, 123, 1]","[8, 87, 108, 74, 14]"
8807791434,7402363398,True,1778566578,1285,0,23,32,4,153,"[14, 35, 69, 18, 39]","[54, 8, 121, 53, 155]"
8807791415,7402365473,True,1778566568,1434,7,22,34,4,152,"[123, 42, 8, 21, 43]","[2, 31, 35, 93, 74]"
8807791388,7402366130,False,1778566573,1574,7,22,42,4,151,"[80, 27, 96, 44, 86]","[111, 30, 126, 36, 14]"
8807791382,7402364067,True,1778566573,1305,7,22,75,7,153,"[29, 71, 36, 6, 26]","[126, 109, 97, 28, 65]"
8807791377,7402366304,False,1778566573,1608,7,22,51,7,184,"[6, 65, 86, 29, 13]","[96, 11, 100, 35, 87]"
8807791365,7402363293,False,1778566568,1274,0,23,31,4,153,"[49, 21, 9, 26, 20]","[123, 86, 16, 25, 67]"
8807791337,7402365035,False,1778566568,1517,0,23,14,2,185,"[110, 10, 14, 56, 17]","[26, 113, 54, 71, 44]"
8807791335,7402364807,False,1778566568,1481,0,23,54,5,185,"[26, 19, 68, 49, 11]","[42, 44, 97, 39, 74]"
8807791330,7402364738,False,1778566563,1471,0,23,34,4,152,"[21, 51, 108, 145, 16]","[20, 59, 39, 2, 68]"
8807791327,7402360307,True,1778566543,884,0,23,53,2,381,"[36, 44, 104, 105, 27]","[84, 19, 42, 80, 8]"
8807791318,7402363667,False,1778566568,1345,0,23,24,3,223,"[137, 1, 110, 8, 97]","[74, 86, 14, 85, 6]"
8807791302,7402361098,True,1778566558,995,0,23,24,2,184,"[28, 14, 29, 13, 35]","[71, 22, 104, 23, 53]"
8807791301,7402364035,False,1778566558,1380,0,23,14,1,144,"[27, 32, 51, 103, 83]","[81, 26, 43, 11, 53]"
8807791300,7402366450,False,1778566548,1642,7,22,45,4,181,"[105, 2, 1, 84, 31]","[67, 5, 29, 26, 91]"
8807791286,7402362481,False,1778566563,1184,0,23,22,1,182,"[37, 6, 5, 93, 25]","[35, 12, 3, 86, 98]"
8807791264,7402365638,False,1778566558,1617,0,23,31,2,201,"[89, 109, 5, 71, 128]","[41, 58, 54, 101, 112]"
8807791262,7402366305,False,1778566558,1695,0,23,31,3,227,"[108, 1, 25, 54, 22]","[5, 37, 8, 35, 2]"
8807791238,7402362334,False,1778566553,1162,0,23,24,1,186,"[14, 30, 106, 8, 35]","[73, 27, 69, 25, 101]"
8807791210,7402361501,True,1778566553,1047,0,23,14,1,181,"[46, 30, 138, 27, 14]","[89, 29, 1, 13, 5]"
8807791206,7402362959,False,1778566553,1258,0,23,54,4,181,"[73, 101, 42, 40, 11]","[86, 97, 30, 41, 112]"
8807791195,7402364549,True,1778566553,1465,0,23,35,4,184,"[106, 84, 101, 35, 44]","[15, 87, 104, 1, 71]"
8807791184,7402363465,False,1778566543,1311,0,23,31,2,151,"[8, 102, 123, 40, 63]","[27, 104, 6, 14, 45]"
8807791164,7402362922,True,1778566538,1249,0,23,75,1,152,"[36, 145, 17, 129, 31]","[136, 14, 19, 41, 75]"
8807791149,7402360539,False,1778566548,947,0,23,62,3,185,"[17, 68, 44, 119, 52]","[104, 9, 21, 12, 86]"
8807791145,7402364912,True,1778566538,1455,7,22,63,6,184,"[14, 6, 39, 84, 97]","[120, 58, 107, 11, 12]"
8807791136,7402365413,True,1778566538,1518,7,22,33,4,182,"[11, 7, 30, 10, 64]","[21, 8, 26, 93, 85]"
8807791128,7402365036,False,1778566543,1525,0,23,14,1,183,"[44, 14, 57, 27, 2]","[21, 107, 89, 86, 68]"
8807791092,7402363542,True,1778566528,1342,0,23,52,3,251,"[86, 15, 39, 53, 2]","[91, 41, 108, 74, 51]"
8807791068,7402362535,True,1778566538,1207,0,23,51,4,227,"[76, 8, 7, 14, 55]","[86, 97, 93, 84, 135]"
8807791061,7402363444,True,1778566518,1330,0,23,44,6,182,"[110, 36, 15, 90, 30]","[59, 26, 85, 22, 7]"
8807791049,7402363893,False,1778566533,1324,7,22,31,3,121,"[35, 91, 109, 104, 74]","[87, 8, 26, 17, 2]"
8807791046,7402366154,True,1778566533,1702,0,23,22,7,185,"[61, 138, 35, 50, 102]","[47, 64, 62, 46, 36]"
8807791045,7402364535,False,1778566533,1480,0,23,45,2,151,"[107, 84, 48, 9, 114]","[35, 64, 14, 93, 112]"
8807791044,7402362555,True,1778566533,1229,0,23,52,4,227,"[62, 129, 6, 108, 35]","[119, 19, 72, 14, 15]"
8807791038,7402365920,True,1778566533,1677,0,23,51,4,152,"[85, 108, 26, 67, 17]","[82, 71, 19, 35, 64]"
8807791033,7402362656,False,1778566518,1239,0,23,41,5,185,"[44, 17, 12, 120, 26]","[11, 74, 88, 135, 35]"
8807791014,7402365442,True,1778566533,1609,0,23,21,1,184,"[47, 68, 136, 60, 9]","[7, 126, 53, 5, 84]"
8807791009,7402361565,True,1778566528,1084,0,23,55,2,182,"[14, 46, 121, 84, 35]","[82, 86, 63, 113, 74]"
8807790989,7402366307,True,1778566528,1727,0,23,23,2,227,"[41, 9, 75, 96, 6]","[8, 104, 84, 72, 32]"
8807790988,7402362188,True,1778566513,1192,0,23,53,4,413,"[67, 86, 111, 36, 40]","[22, 114, 35, 87, 41]"
8807790976,7402363748,True,1778566518,1386,0,23,31,1,151,"[74, 93, 76, 71, 30]","[85, 114, 34, 121, 3]"
8807790960,7402366418,True,1778566528,1747,0,23,31,1,182,"[26, 95, 22, 1, 99]","[11, 70, 14, 114, 5]"
8807790958,7402366525,False,1778566523,1544,0,23,25,1,412,"[95, 36, 104, 71, 65]","[7, 47, 41, 26, 15]"
8807790956,7402363163,True,1778566523,1150,7,22,75,7,153,"[85, 17, 48, 27, 15]","[128, 37, 114, 29, 120]"
8807790947,7402366370,True,1778566523,1735,0,23,12,1,184,"[54, 106, 6, 56, 2]","[136, 36, 28, 91, 3]"
8807790936,7402366180,True,1778566523,1722,0,23,31,1,171,"[17, 11, 14, 110, 71]","[53, 28, 9, 87, 22]"
8807790928,7402364678,False,1778566523,1510,0,23,25,2,182,"[11, 22, 120, 5, 128]","[6, 8, 74, 14, 75]"
8807790926,7402366218,False,1778566513,1608,0,23,23,2,193,"[64, 35, 26, 137, 21]","[37, 93, 30, 11, 2]"
8807790925,7402362388,True,1778566508,1201,0,23,61,5,381,"[111, 21, 38, 43, 27]","[26, 39, 67, 138, 82]"
8807790918,7402364457,True,1778566523,1487,0,23,23,3,121,"[52, 110, 32, 71, 14]","[5, 35, 86, 51, 26]"
8807790915,7402364469,True,1778566523,1427,7,22,45,3,227,"[30, 73, 39, 71, 29]","[25, 94, 84, 7, 64]"
8807790900,7402366268,False,1778566518,1614,7,22,54,8,413,"[11, 128, 44, 98, 26]","[42, 102, 35, 110, 22]"
8807790897,7402362212,False,1778566513,1201,0,23,45,5,274,"[42, 11, 45, 14, 36]","[48, 30, 70, 74, 40]"
8807790886,7402365476,False,1778566518,1624,0,23,35,2,181,"[29, 91, 71, 30, 37]","[104, 7, 23, 74, 109]"
8807790862,7402366043,True,1778566513,1619,7,22,44,5,381,"[27, 63, 98, 34, 14]","[64, 10, 85, 138, 70]"
8807790854,7402359763,True,1778566513,862,0,23,65,2,193,"[92, 75, 90, 26, 6]","[21, 105, 11, 3, 74]"
8807790853,7402366563,True,1778566513,1609,7,22,51,7,227,"[93, 71, 31, 17, 69]","[39, 28, 114, 86, 87]"
8807790846,7402365541,True,1778566513,1646,0,23,21,2,118,"[57, 6, 5, 59, 74]","[128, 81, 91, 14, 48]"
8807790845,7402363244,False,1778566513,1335,0,23,62,3,410,"[75, 35, 145, 94, 136]","[12, 93, 51, 131, 97]"
8807790829,7402362929,True,1778566513,1285,0,23,31,1,184,"[104, 26, 70, 74, 25]","[114, 101, 14, 82, 53]"
8807790811,7402364568,True,1778566508,1499,0,23,53,3,151,"[44, 39, 71, 73, 28]","[75, 96, 23, 109, 86]"
8807790773,7402360039,True,1778566508,903,0,23,43,3,181,"[59, 42, 14, 114, 35]","[22, 33, 63, 30, 108]"
8807790757,7402361053,False,1778566478,1047,0,23,41,7,181,"[137, 86, 76, 67, 25]","[20, 14, 145, 112, 44]"
8807790750,7402362536,True,1778566498,1250,0,23,44,3,413,"[39, 5, 63, 104, 90]","[129, 41, 35, 119, 102]"
8807790747,7402364449,False,1778566503,1501,0,23,21,4,182,"[16, 66, 45, 44, 26]","[95, 29, 94, 84, 13]"
8807790746,7402363657,True,1778566503,1401,0,23,34,4,182,"[10, 14, 21, 30, 44]","[98, 39, 89, 33, 1]"
8807790725,7402364499,False,1778566493,1520,0,23,43,4,186,"[6, 5, 53, 64, 14]","[137, 42, 17, 39, 68]"
8807790718,7402362513,True,1778566503,1255,0,23,32,4,152,"[68, 49, 14, 93, 65]","[138, 128, 53, 18, 84]"
8807790708,7402366579,False,1778566498,1766,0,23,35,2,181,"[5, 25, 110, 8, 26]","[74, 46, 14, 35, 47]"
8807790707,7402364524,False,1778566498,1517,0,23,45,2,251,"[36, 70, 44, 2, 94]","[64, 93, 71, 35, 67]"
8807790670,7402366654,True,1778566498,1747,7,22,62,4,413,"[56, 135, 14, 114, 26]","[129, 131, 81, 17, 8]"
8807790637,7402363013,True,1778566493,1315,0,23,45,1,381,"[22, 99, 31, 35, 28]","[15, 46, 104, 5, 14]"
8807790633,7402364480,True,1778566473,1510,0,23,71,3,274,"[97, 21, 135, 63, 71]","[59, 35, 18, 102, 14]"
8807790616,7402366312,False,1778566488,1762,0,23,64,3,152,"[36, 14, 75, 93, 21]","[99, 31, 128, 113, 41]"
8807790604,7402365951,False,1778566488,1700,0,23,21,1,192,"[35, 73, 114, 5, 102]","[68, 38, 44, 86, 71]"
8807790602,7402363683,True,1778566473,1422,0,23,25,3,192,"[41, 5, 40, 2, 68]","[71, 48, 37, 26, 84]"
8807790597,7402366590,True,1778566488,1796,0,23,35,5,153,"[93, 63, 102, 14, 27]","[28, 2, 22, 13, 74]"
8807790593,7402361581,False,1778566488,1139,0,23,62,3,227,"[65, 35, 25, 113, 81]","[17, 73, 42, 8, 97]"
8807790591,7402364200,True,1778566483,1463,0,23,31,5,153,"[22, 93, 129, 36, 84]","[13, 9, 40, 49, 71]"
8807790590,7402366266,True,1778566478,1697,7,22,45,3,181,"[111, 30, 11, 86, 71]","[54, 50, 64, 135, 26]"
8807790565,7402363277,True,1778566483,1362,0,23,34,1,181,"[8, 96, 129, 135, 69]","[14, 85, 17, 28, 70]"
8807790551,7402363407,True,1778566483,1386,0,23,43,5,152,"[35, 81, 29, 14, 90]","[28, 25, 145, 74, 105]"
8807790546,7402364130,False,1778566473,1377,7,22,54,2,118,"[96, 44, 37, 73, 75]","[85, 2, 106, 105, 48]"
8807790544,7402362703,False,1778566483,1287,0,23,71,1,202,"[5, 29, 86, 1, 22]","[72, 136, 30, 43, 35]"
8807790543,7402359177,True,1778566483,817,0,23,41,5,154,"[112, 104, 64, 120, 37]","[56, 1, 136, 85, 82]"
8807790542,7402360786,True,1778566478,1008,0,23,71,4,183,"[67, 51, 58, 56, 96]","[111, 1, 128, 14, 99]"
8807790530,7402364624,True,1778566468,1551,0,23,24,1,153,"[41, 14, 35, 70, 74]","[63, 18, 6, 42, 36]"
8807790529,7402365768,False,1778566463,1694,0,23,32,2,227,"[51, 47, 44, 62, 68]","[128, 41, 123, 84, 21]"
8807790513,7402364875,True,1778566483,1585,0,23,21,1,153,"[70, 48, 6, 53, 32]","[108, 31, 95, 14, 1]"
8807790500,7402363372,True,1778566478,1353,0,23,52,2,117,"[63, 87, 108, 32, 74]","[97, 21, 34, 15, 44]"
8807790469,7402361529,True,1778566463,1115,0,23,24,2,381,"[106, 40, 135, 68, 44]","[71, 85, 26, 14, 41]"
8807790449,7402363485,False,1778566463,1409,0,23,24,1,201,"[32, 44, 108, 29, 25]","[99, 14, 11, 1, 48]"
8807790441,7402366431,False,1778566473,1793,0,23,42,3,182,"[71, 62, 56, 91, 87]","[93, 70, 8, 35, 40]"
8807790428,7402362448,False,1778566468,1279,0,23,24,2,413,"[41, 26, 100, 63, 57]","[44, 7, 36, 68, 101]"
8807790386,7402364048,False,1778566468,1488,0,23,44,2,410,"[64, 67, 86, 99, 7]","[39, 44, 9, 14, 74]"
8807790385,7402364911,False,1778566468,1594,0,23,42,6,184,"[39, 97, 68, 79, 15]","[30, 123, 44, 86, 82]"
8807790384,7402358340,False,1778566468,661,0,22,15,1,225,"[34, 8, 28, 6, 68]","[13, 59, 44, 64, 75]"
8807790375,7402361400,False,1778566468,1103,0,23,12,1,182,"[56, 136, 12, 7, 8]","[44, 5, 25, 20, 95]"
8807790370,7402365806,False,1778566458,1627,7,22,35,6,271,"[14, 8, 86, 5, 69]","[9, 135, 31, 41, 35]"
8807790353,7402362081,True,1778566458,1222,0,23,44,2,151,"[9, 100, 15, 20, 11]","[71, 14, 36, 105, 63]"
8807790327,7402362135,False,1778566463,1248,0,23,41,6,227,"[103, 8, 75, 20, 84]","[68, 123, 29, 44, 31]"
8807790322,7402362297,False,1778566458,1077,7,22,63,4,151,"[121, 128, 100, 135, 41]","[145, 136, 88, 39, 26]"
8807790308,7402363963,True,1778566458,1391,7,22,75,5,202,"[79, 35, 40, 114, 60]","[2, 32, 106, 64, 1]"
8807790286,7402363347,False,1778566458,1407,0,23,41,5,413,"[26, 68, 94, 8, 14]","[97, 9, 39, 41, 5]"
8807790285,7402365317,False,1778566453,1588,7,22,34,1,182,"[54, 76, 129, 65, 33]","[59, 50, 104, 48, 14]"
8807790278,7402361251,True,1778566453,1125,0,23,33,2,152,"[100, 25, 9, 41, 76]","[74, 8, 11, 80, 71]"
8807790276,7402364016,True,1778566433,1501,0,23,24,1,145,"[104, 56, 108, 12, 84]","[98, 14, 86, 47, 75]"
8807790247,7402364381,False,1778566453,1530,0,23,32,3,181,"[35, 145, 26, 99, 56]","[22, 114, 47, 14, 85]"
8807790244,7402366376,True,1778566443,1739,7,22,31,3,381,"[81, 25, 11, 30, 86]","[44, 4, 84, 47, 97]"
8807790226,7402362281,True,1778566453,1257,0,23,43,2,251,"[50, 119, 38, 44, 27]","[25, 74, 41, 86, 1]"
8807790223,7402366362,True,1778566438,1679,7,22,75,7,182,"[83, 35, 109, 112, 107]","[40, 129, 6, 74, 128]"
8807790218,7402365289,False,1778566448,1648,0,23,32,3,410,"[44, 21, 26, 43, 136]","[50, 35, 59, 2, 14]"
8807790216,7402364467,True,1778566443,1538,0,23,34,3,183,"[63, 2, 34, 70, 11]","[87, 138, 74, 42, 23]"
8807790206,7402366352,True,1778566443,1765,0,22,35,6,183,"[123, 44, 114, 77, 26]","[11, 81, 97, 31, 80]"
8807790198,7402364088,True,1778566443,1434,0,4,43,3,251,"[93, 44, 4, 104, 52]","[97, 77, 48, 35, 67]"
8807790182,7402363998,False,1778566443,1504,0,23,61,2,151,"[64, 129, 39, 12, 123]","[14, 84, 18, 101, 56]"
8807790171,7402363745,True,1778566448,1400,0,4,42,4,152,"[43, 45, 89, 97, 90]","[4, 37, 36, 16, 95]"
8807790161,7402365448,True,1778566443,1669,0,23,43,7,185,"[40, 9, 44, 22, 52]","[32, 84, 94, 101, 35]"
8807790160,7402363229,True,1778566443,1400,0,23,12,1,274,"[137, 138, 8, 70, 113]","[47, 145, 44, 75, 19]"
8807790153,7402364054,True,1778566443,1458,7,22,25,1,153,"[84, 71, 15, 56, 105]","[47, 9, 5, 1, 2]"
8807790150,7402365081,False,1778566443,1558,7,22,42,4,152,"[106, 97, 25, 98, 71]","[93, 65, 104, 87, 26]"
8807790149,7402361674,True,1778566438,1183,0,23,23,2,274,"[42, 26, 99, 27, 4]","[47, 128, 44, 22, 29]"
8807790139,7402364483,False,1778566443,1582,0,23,14,2,181,"[22, 1, 40, 14, 113]","[51, 20, 13, 145, 68]"
8807790127,7402366002,False,1778566438,1773,0,23,13,1,251,"[99, 25, 4, 27, 43]","[81, 15, 120, 105, 42]"
8807790126,7402366315,True,1778566428,1724,7,22,22,6,413,"[35, 2, 44, 29, 84]","[67, 32, 55, 96, 63]"
8807790119,7402362554,False,1778566438,1318,0,23,52,7,183,"[119, 42, 17, 86, 94]","[22, 11, 104, 14, 9]"
8807790105,7402364171,True,1778566438,1534,0,23,44,5,151,"[62, 97, 68, 44, 131]","[56, 52, 100, 17, 35]"
8807790104,7402362053,True,1778566438,1265,0,23,31,1,413,"[114, 35, 84, 99, 86]","[88, 45, 104, 113, 138]"
8807790096,7402362440,False,1778566438,1288,0,23,45,1,183,"[42, 126, 14, 13, 112]","[109, 25, 26, 138, 22]"
8807790072,7402361522,True,1778566433,1178,0,23,54,6,193,"[64, 47, 41, 2, 71]","[88, 91, 94, 25, 56]"
8807790046,7402366493,True,1778566433,1741,7,22,73,2,151,"[103, 112, 138, 74, 96]","[86, 114, 38, 121, 17]"
8807790037,7402364841,True,1778566433,1569,7,22,44,1,181,"[68, 43, 3, 63, 10]","[75, 22, 31, 6, 29]"
8807790030,7402363924,False,1778566433,1508,0,23,12,1,181,"[22, 112, 6, 123, 70]","[47, 84, 35, 105, 4]"
8807790017,7402364936,True,1778566428,1657,0,23,25,2,151,"[9, 50, 36, 6, 67]","[28, 74, 68, 18, 32]"
8807790006,7402363061,False,1778566428,1397,0,23,64,1,183,"[49, 128, 36, 22, 10]","[93, 71, 25, 74, 123]"
8807789992,7402363033,True,1778566428,1402,0,23,25,3,181,"[39, 8, 86, 40, 137]","[27, 105, 71, 62, 55]"
8807789958,7402366322,False,1778566418,1831,0,23,42,3,151,"[35, 120, 119, 44, 40]","[51, 22, 31, 47, 84]"
8807789957,7402363078,False,1778566413,1408,0,23,35,4,227,"[20, 114, 29, 32, 33]","[8, 35, 119, 49, 73]"
8807789956,7402362672,False,1778566413,1350,0,23,41,4,381,"[97, 22, 41, 26, 2]","[14, 84, 119, 12, 81]"
8807789947,7402363729,False,1778566418,1487,0,23,62,9,151,"[111, 44, 71, 128, 27]","[14, 11, 97, 40, 129]"
8807789922,7402363158,False,1778566408,1425,0,23,35,5,223,"[51, 108, 53, 67, 14]","[4, 18, 31, 26, 39]"
8807789895,7402364298,False,1778566413,1574,0,23,42,2,152,"[36, 14, 6, 25, 100]","[129, 87, 39, 47, 27]"
8807789870,7402365796,False,1778566413,1767,0,23,22,3,185,"[135, 7, 17, 30, 47]","[74, 63, 90, 42, 71]"
8807789851,7402363231,False,1778566408,1440,0,23,33,1,225,"[7, 75, 136, 40, 56]","[96, 6, 22, 87, 2]"
8807789847,7402365381,True,1778566403,1731,0,23,44,4,227,"[2, 26, 70, 84, 22]","[108, 30, 75, 35, 54]"
8807789841,7402361436,False,1778566408,1192,0,23,14,3,185,"[129, 48, 69, 46, 33]","[40, 62, 14, 44, 90]"
8807789836,7402362323,False,1778566408,1320,0,23,51,5,413,"[73, 69, 119, 145, 84]","[35, 40, 2, 41, 68]"
8807789824,7402361013,True,1778566408,1139,0,23,42,4,182,"[86, 131, 54, 85, 35]","[36, 105, 84, 93, 111]"
8807789822,7402362923,True,1778566403,1316,7,22,74,6,183,"[26, 36, 57, 91, 42]","[138, 88, 19, 121, 135]"
8807789814,7402366102,True,1778566403,1795,0,23,72,5,153,"[15, 93, 7, 5, 69]","[11, 80, 77, 111, 26]"
8807789812,7402365348,True,1778566393,1728,0,23,25,1,181,"[34, 48, 9, 25, 94]","[84, 59, 22, 26, 56]"
8807789806,7402362812,False,1778566398,1351,4,1,42,1,227,"[35, 16, 11, 75, 26]","[34, 25, 54, 7, 129]"
8807789794,7402362761,False,1778566403,1369,0,23,53,4,152,"[14, 96, 86, 110, 56]","[27, 35, 16, 99, 39]"
8807789784,7402359863,True,1778566403,1005,0,23,51,6,185,"[12, 47, 84, 100, 35]","[63, 57, 91, 87, 14]"
8807789781,7402366166,True,1778566403,1711,7,22,35,4,152,"[107, 21, 85, 71, 6]","[105, 26, 93, 39, 104]"
8807789737,7402362136,True,1778566398,1301,0,23,54,3,182,"[6, 26, 84, 21, 104]","[88, 31, 83, 22, 44]"
8807789691,7402363894,True,1778566393,1555,0,23,61,5,413,"[88, 93, 27, 63, 96]","[6, 22, 15, 7, 99]"
8807789689,7402361912,False,1778566388,1274,0,23,34,6,227,"[54, 21, 56, 35, 128]","[51, 42, 27, 39, 69]"
8807789674,7402360731,False,1778566393,1121,0,23,75,1,412,"[26, 6, 129, 44, 120]","[84, 114, 71, 7, 33]"
8807789669,7402361019,True,1778566378,1158,0,23,23,1,191,"[62, 110, 138, 99, 22]","[9, 121, 35, 58, 25]"
8807789646,7402362658,True,1778566388,1383,0,23,42,2,423,"[137, 22, 56, 32, 105]","[99, 6, 112, 36, 40]"
8807789643,7402362461,False,1778566368,1338,0,23,44,3,152,"[129, 106, 32, 119, 14]","[30, 80, 11, 36, 97]"
8807789628,7402359895,True,1778566368,1018,0,23,12,1,184,"[106, 56, 73, 26, 14]","[74, 99, 105, 59, 71]"
8807789621,7402360217,True,1778566388,1060,0,23,42,5,201,"[93, 25, 85, 14, 104]","[64, 6, 11, 5, 22]"
8807789609,7402365504,False,1778566383,1758,0,23,44,8,185,"[14, 26, 93, 30, 84]","[86, 55, 62, 18, 68]"
8807789599,7402362819,False,1778566383,1407,0,23,33,2,184,"[100, 74, 29, 14, 36]","[64, 32, 1, 33, 17]"
